,w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate,origin_lat,origin_lon,origin_county,dest_lat,dest_lon,dest_county,linestring
5402757,360810124002001,360610056003000,1,0,1,0,1,0,0,0,0,1,20170919,40.7397264,-73.9882772,"New York County, NY",40.6958397,-73.8361361,"Queens County, NY","LINESTRING(-73.9882772 40.7397264, -73.8361361 40.6958397)"
3498690,360610065001004,360610126006000,3,2,1,0,1,1,1,0,0,3,20170919,40.7693023,-73.9564521,"New York County, NY",40.730883,-73.9975896,"New York County, NY","LINESTRING(-73.9564521 40.7693023, -73.9975896 40.730883)"
3722155,360610088001000,360610165004000,1,1,0,0,0,0,1,0,0,1,20170919,40.7841723,-73.975707,"New York County, NY",40.7512802,-73.9726093,"New York County, NY","LINESTRING(-73.975707 40.7841723, -73.9726093 40.7512802)"
3153742,360610027001004,360810853004000,1,0,0,1,0,0,1,0,0,1,20170919,40.7544316,-73.8291355,"Queens County, NY",40.7136547,-73.9974933,"New York County, NY","LINESTRING(-73.8291355 40.7544316, -73.9974933 40.7136547)"
4495561,360610149005000,360470353002001,1,1,0,0,0,0,1,0,0,1,20170919,40.668429,-73.935332,"Kings County, NY",40.7706159,-73.9812408,"New York County, NY","LINESTRING(-73.935332 40.668429, -73.9812408 40.7706159)"
4500587,360610151003000,360610275001004,1,0,0,1,0,1,0,0,0,1,20170919,40.856582,-73.9376566,"New York County, NY",40.7750872,-73.9860587,"New York County, NY","LINESTRING(-73.9376566 40.856582, -73.9860587 40.7750872)"
3791103,360610092001014,360050160001006,1,1,0,0,0,1,0,0,0,1,20170919,40.8312494,-73.8192464,"Bronx County, NY",40.7520908,-73.9745306,"New York County, NY","LINESTRING(-73.8192464 40.8312494, -73.9745306 40.7520908)"
3520245,360610068006000,360050375042001,1,1,0,0,1,0,0,0,0,1,20170919,40.8505919,-73.892839,"Bronx County, NY",40.741998,-73.981886,"New York County, NY","LINESTRING(-73.892839 40.8505919, -73.981886 40.741998)"
3931851,360610100001004,360610093006002,1,0,0,1,0,0,1,0,0,1,20170919,40.74898,-74.0023107,"New York County, NY",40.7577785,-73.9724875,"New York County, NY","LINESTRING(-74.0023107 40.74898, -73.9724875 40.7577785)"
4315545,360610125001001,360050409002000,3,1,0,2,0,1,2,0,0,3,20170919,40.8784013,-73.887597,"Bronx County, NY",40.7609401,-73.9838738,"New York County, NY","LINESTRING(-73.887597 40.8784013, -73.9838738 40.7609401)"
4290683,360610121001000,360471220001018,1,1,0,0,1,0,0,0,1,0,20170919,40.6646005,-73.8563194,"Kings County, NY",40.758818,-73.990491,"New York County, NY","LINESTRING(-73.8563194 40.6646005, -73.990491 40.758818)"
3109144,360610015022002,360811017005008,1,0,1,0,0,0,1,1,0,0,20170919,40.777031,-73.7991136,"Queens County, NY",40.7078806,-74.0051608,"New York County, NY","LINESTRING(-73.7991136 40.777031, -74.0051608 40.7078806)"
4454762,360610142003001,360050219001002,1,0,1,0,0,0,1,0,0,1,20170919,40.8417497,-73.9171725,"Bronx County, NY",40.7749809,-73.9620502,"New York County, NY","LINESTRING(-73.9171725 40.8417497, -73.9620502 40.7749809)"
3554209,360610074002000,360050147012001,2,1,1,0,1,1,0,0,0,2,20170919,40.8340619,-73.9047488,"Bronx County, NY",40.7471013,-73.9823913,"New York County, NY","LINESTRING(-73.9047488 40.8340619, -73.9823913 40.7471013)"
3137684,360610021001010,360610060001005,1,0,1,0,0,0,1,0,0,1,20170919,40.7358085,-73.9772342,"New York County, NY",40.712726,-74.0106184,"New York County, NY","LINESTRING(-73.9772342 40.7358085, -74.0106184 40.712726)"
1843301,360470551001000,360470900006000,1,1,0,0,0,1,0,0,0,1,20170919,40.6663556,-73.9220674,"Kings County, NY",40.7150883,-73.9638112,"Kings County, NY","LINESTRING(-73.9220674 40.6663556, -73.9638112 40.7150883)"
3492554,360610064001001,360470508041000,1,0,1,0,1,0,0,0,1,0,20170919,40.654055,-73.9629072,"Kings County, NY",40.7380264,-73.9822694,"New York County, NY","LINESTRING(-73.9629072 40.654055, -73.9822694 40.7380264)"
1485426,360470037001000,360050405022000,1,0,1,0,1,0,0,0,1,0,20170919,40.8653733,-73.8907252,"Bronx County, NY",40.6886456,-73.9817645,"Kings County, NY","LINESTRING(-73.8907252 40.8653733, -73.9817645 40.6886456)"
3678584,360610083002000,360050067004004,1,0,1,0,0,1,0,0,0,1,20170919,40.8197834,-73.9184855,"Bronx County, NY",40.7413626,-74.0032119,"New York County, NY","LINESTRING(-73.9184855 40.8197834, -74.0032119 40.7413626)"
1712300,360470367001007,360470080002001,1,0,1,0,0,1,0,0,0,1,20170919,40.6471877,-74.0099897,"Kings County, NY",40.6765126,-73.9029523,"Kings County, NY","LINESTRING(-74.0099897 40.6471877, -73.9029523 40.6765126)"
1939634,360470838002001,360810297001006,1,0,1,0,0,0,1,0,0,1,20170919,40.7609883,-73.90467,"Queens County, NY",40.6406396,-73.9345284,"Kings County, NY","LINESTRING(-73.90467 40.7609883, -73.9345284 40.6406396)"
4162265,360610112032002,360050281001001,1,0,0,1,0,0,1,0,0,1,20170919,40.8839422,-73.89209,"Bronx County, NY",40.760931,-73.9701867,"New York County, NY","LINESTRING(-73.89209 40.8839422, -73.9701867 40.760931)"
4603481,360610203002000,360470193002000,4,1,3,0,2,0,2,0,0,4,20170919,40.6893365,-73.9625755,"Kings County, NY",40.8086756,-73.9615592,"New York County, NY","LINESTRING(-73.9625755 40.6893365, -73.9615592 40.8086756)"
3641285,360610082001000,360470193004000,1,0,1,0,1,0,0,0,0,1,20170919,40.6930603,-73.9631299,"Kings County, NY",40.752131,-73.9787223,"New York County, NY","LINESTRING(-73.9631299 40.6930603, -73.9787223 40.752131)"
311289,360050169001003,360050383022000,1,0,1,0,0,1,0,0,0,1,20170919,40.8563792,-73.8963459,"Bronx County, NY",40.839021,-73.9052781,"Bronx County, NY","LINESTRING(-73.8963459 40.8563792, -73.9052781 40.839021)"
1781844,360470488003001,360470488001000,1,0,1,0,0,1,0,1,0,0,20170919,40.6434164,-73.9769127,"Kings County, NY",40.6395166,-73.9752524,"Kings County, NY","LINESTRING(-73.9769127 40.6434164, -73.9752524 40.6395166)"
3448858,360610058001006,360810115001006,1,1,0,0,1,0,0,0,0,1,20170919,40.7722771,-73.913847,"Queens County, NY",40.7432581,-73.9906574,"New York County, NY","LINESTRING(-73.913847 40.7722771, -73.9906574 40.7432581)"
5737503,360810857002001,360810269013000,1,1,0,0,1,0,0,0,1,0,20170919,40.7467462,-73.8814139,"Queens County, NY",40.7573006,-73.8235605,"Queens County, NY","LINESTRING(-73.8814139 40.7467462, -73.8235605 40.7573006)"
3560314,360610074002002,360810126011000,1,0,0,1,1,0,0,1,0,0,20170919,40.6954422,-73.8370167,"Queens County, NY",40.7458293,-73.9833118,"New York County, NY","LINESTRING(-73.8370167 40.6954422, -73.9833118 40.7458293)"
3421612,360610056001004,360610219001015,2,0,2,0,0,2,0,1,0,1,20170919,40.8145453,-73.9566971,"New York County, NY",40.7421196,-73.986017,"New York County, NY","LINESTRING(-73.9566971 40.8145453, -73.986017 40.7421196)"
3866323,360610096001002,360470575002001,1,0,0,1,0,1,0,1,0,0,20170919,40.7327974,-73.9534143,"Kings County, NY",40.757651,-73.9799526,"New York County, NY","LINESTRING(-73.9534143 40.7327974, -73.9799526 40.757651)"
3064825,360610013002001,360610018003003,1,0,0,1,0,0,1,0,0,1,20170919,40.719783,-73.9896663,"New York County, NY",40.7085599,-74.0129056,"New York County, NY","LINESTRING(-73.9896663 40.719783, -74.0129056 40.7085599)"
318719,360050194001006,360050054002002,1,1,0,0,1,0,0,0,0,1,20170919,40.8298232,-73.8809058,"Bronx County, NY",40.8391452,-73.8369284,"Bronx County, NY","LINESTRING(-73.8809058 40.8298232, -73.8369284 40.8391452)"
3822424,360610094001006,360610070004000,1,0,1,0,0,0,1,0,0,1,20170919,40.7422762,-73.9763811,"New York County, NY",40.7553798,-73.97845,"New York County, NY","LINESTRING(-73.9763811 40.7422762, -73.97845 40.7553798)"
5407996,360810141002006,360810159004000,1,0,0,1,0,0,1,0,1,0,20170919,40.7565143,-73.9171376,"Queens County, NY",40.7676547,-73.9069237,"Queens County, NY","LINESTRING(-73.9171376 40.7565143, -73.9069237 40.7676547)"
3398421,360610054001004,360471022001001,1,0,1,0,1,0,0,0,0,1,20170919,40.6375715,-73.8904885,"Kings County, NY",40.7388885,-73.9936222,"New York County, NY","LINESTRING(-73.8904885 40.6375715, -73.9936222 40.7388885)"
3547394,360610073006006,360050225003001,1,0,1,0,0,1,0,0,1,0,20170919,40.8382675,-73.9106429,"Bronx County, NY",40.734042,-74.0019677,"New York County, NY","LINESTRING(-73.9106429 40.8382675, -74.0019677 40.734042)"
5499326,360810283001001,360810657021000,1,0,0,1,1,0,0,0,0,1,20170919,40.713958,-73.8797286,"Queens County, NY",40.754596,-73.8856668,"Queens County, NY","LINESTRING(-73.8797286 40.713958, -73.8856668 40.754596)"
1520525,360470062002000,360470234002002,1,0,1,0,1,0,0,0,0,1,20170919,40.6325634,-73.9857594,"Kings County, NY",40.6235674,-74.0295224,"Kings County, NY","LINESTRING(-73.9857594 40.6325634, -74.0295224 40.6235674)"
1877919,360470594021002,360470260002001,1,1,0,0,1,0,0,0,1,0,20170919,40.6153545,-73.9923357,"Kings County, NY",40.5926869,-73.9409184,"Kings County, NY","LINESTRING(-73.9923357 40.6153545, -73.9409184 40.5926869)"
3610109,360610079001000,360471126003003,1,0,1,0,1,0,0,0,0,1,20170919,40.6639136,-73.8943334,"Kings County, NY",40.7409442,-74.0064223,"New York County, NY","LINESTRING(-73.8943334 40.6639136, -74.0064223 40.7409442)"
5436383,360810179002009,360470764003003,1,0,0,1,0,1,0,0,0,1,20170919,40.6287821,-73.9575871,"Kings County, NY",40.7446146,-73.9312235,"Queens County, NY","LINESTRING(-73.9575871 40.6287821, -73.9312235 40.7446146)"
4399066,360610133003001,360610237001001,1,0,0,1,0,1,0,0,1,0,20170919,40.8293117,-73.9464878,"New York County, NY",40.7643977,-73.9901402,"New York County, NY","LINESTRING(-73.9464878 40.8293117, -73.9901402 40.7643977)"
1729882,360470412002003,360470362001002,1,1,0,0,0,1,0,0,0,1,20170919,40.5786906,-73.9613867,"Kings County, NY",40.6035604,-73.9745528,"Kings County, NY","LINESTRING(-73.9613867 40.5786906, -73.9745528 40.6035604)"
3402569,360610054002000,360050161001003,1,0,1,0,0,1,0,0,0,1,20170919,40.8378951,-73.8857638,"Bronx County, NY",40.7376881,-73.9944967,"New York County, NY","LINESTRING(-73.8857638 40.8378951, -73.9944967 40.7376881)"
4608727,360610203002000,360850064001009,1,1,0,0,0,0,1,0,0,1,20170919,40.5983335,-74.0743514,"Richmond County, NY",40.8086756,-73.9615592,"New York County, NY","LINESTRING(-74.0743514 40.5983335, -73.9615592 40.8086756)"
1861301,360470569001001,360810383021124,1,1,0,0,1,0,0,0,0,1,20170919,40.7463948,-73.8450768,"Queens County, NY",40.7231394,-73.9499202,"Kings County, NY","LINESTRING(-73.8450768 40.7463948, -73.9499202 40.7231394)"
5842697,360811447002011,360810565001004,1,0,1,0,0,1,0,1,0,0,20170919,40.6941789,-73.8987113,"Queens County, NY",40.7543273,-73.774626,"Queens County, NY","LINESTRING(-73.8987113 40.6941789, -73.774626 40.7543273)"
5491279,360810267002000,360610138007000,1,0,1,0,0,0,1,0,0,1,20170919,40.7740996,-73.9533301,"New York County, NY",40.7451216,-73.8856321,"Queens County, NY","LINESTRING(-73.9533301 40.7740996, -73.8856321 40.7451216)"
4612578,360610205001008,360610171003001,2,0,1,1,0,0,2,0,0,2,20170919,40.7876201,-73.9779528,"New York County, NY",40.810852,-73.9637437,"New York County, NY","LINESTRING(-73.9779528 40.7876201, -73.9637437 40.810852)"
1867701,360470579002007,360470824003003,1,0,1,0,0,1,0,0,0,1,20170919,40.6474571,-73.9506584,"Kings County, NY",40.7378622,-73.9529733,"Kings County, NY","LINESTRING(-73.9506584 40.6474571, -73.9529733 40.7378622)"
1757878,360470450001003,360470480002002,1,0,0,1,0,1,0,0,1,0,20170919,40.6291966,-73.9757601,"Kings County, NY",40.6235213,-73.9732618,"Kings County, NY","LINESTRING(-73.9757601 40.6291966, -73.9732618 40.6235213)"
3480595,360610062001002,360050221012001,1,0,1,0,0,0,1,0,0,1,20170919,40.8389693,-73.917518,"Bronx County, NY",40.73904,-73.9756052,"New York County, NY","LINESTRING(-73.917518 40.8389693, -73.9756052 40.73904)"
5865010,360811571018005,360810680001010,1,0,1,0,0,0,1,0,0,1,20170919,40.6646731,-73.7476316,"Queens County, NY",40.7324588,-73.7178153,"Queens County, NY","LINESTRING(-73.7476316 40.6646731, -73.7178153 40.7324588)"
345200,360050237021000,360470071003000,2,0,2,0,0,2,0,0,0,2,20170919,40.6829093,-73.9889227,"Kings County, NY",40.8617509,-73.896698,"Bronx County, NY","LINESTRING(-73.9889227 40.6829093, -73.896698 40.8617509)"
3649379,360610082001001,360810116002002,2,0,2,0,0,1,1,1,0,1,20170919,40.6872058,-73.8390198,"Queens County, NY",40.7528098,-73.98033,"New York County, NY","LINESTRING(-73.8390198 40.6872058, -73.98033 40.7528098)"
5923276,360850064003004,360850156021003,1,0,0,1,0,1,0,0,0,1,20170919,40.5405064,-74.1621649,"Richmond County, NY",40.5965498,-74.084157,"Richmond County, NY","LINESTRING(-74.1621649 40.5405064, -74.084157 40.5965498)"
226323,360050031001002,360810621001003,1,0,1,0,0,0,1,0,0,1,20170919,40.7122063,-73.8724612,"Queens County, NY",40.8107201,-73.9066573,"Bronx County, NY","LINESTRING(-73.8724612 40.7122063, -73.9066573 40.8107201)"
5456885,360810205001024,360050016001000,1,0,1,0,0,0,1,1,0,0,20170919,40.8206938,-73.8598969,"Bronx County, NY",40.7282609,-73.9219223,"Queens County, NY","LINESTRING(-73.8598969 40.8206938, -73.9219223 40.7282609)"
2004765,360471522003001,360470252004000,1,1,0,0,0,1,0,0,0,1,20170919,40.621553,-73.9933801,"Kings County, NY",40.6474264,-73.9660638,"Kings County, NY","LINESTRING(-73.9933801 40.621553, -73.9660638 40.6474264)"
3504010,360610065005001,360470814002004,1,1,0,0,0,1,0,0,0,1,20170919,40.6522158,-73.9405936,"Kings County, NY",40.7288747,-73.9987838,"New York County, NY","LINESTRING(-73.9405936 40.6522158, -73.9987838 40.7288747)"
326555,360050213012001,360050255002000,1,0,1,0,0,1,0,0,1,0,20170919,40.86157,-73.9078719,"Bronx County, NY",40.8457189,-73.920463,"Bronx County, NY","LINESTRING(-73.9078719 40.86157, -73.920463 40.8457189)"
4086569,360610109001005,360610012001000,2,1,1,0,1,0,1,0,0,2,20170919,40.7178695,-73.9832425,"New York County, NY",40.7519232,-73.9917987,"New York County, NY","LINESTRING(-73.9832425 40.7178695, -73.9917987 40.7519232)"
2001629,360471237001000,360471210001000,1,0,1,0,0,1,0,0,1,0,20170919,40.6710971,-73.872574,"Kings County, NY",40.6975346,-73.9593116,"Kings County, NY","LINESTRING(-73.872574 40.6710971, -73.9593116 40.6975346)"
2980743,360610007001004,360850226003001,1,1,0,0,1,0,0,0,0,1,20170919,40.5370515,-74.2223307,"Richmond County, NY",40.7070528,-74.0077098,"New York County, NY","LINESTRING(-74.2223307 40.5370515, -74.0077098 40.7070528)"
1702141,360470352001023,360811551011001,1,0,0,1,1,0,0,0,0,1,20170919,40.7588278,-73.7149515,"Queens County, NY",40.5728571,-73.9900268,"Kings County, NY","LINESTRING(-73.7149515 40.7588278, -73.9900268 40.5728571)"
5625404,360810613012001,360810468002005,1,1,0,0,1,0,0,0,1,0,20170919,40.7092412,-73.7834168,"Queens County, NY",40.7072065,-73.8913498,"Queens County, NY","LINESTRING(-73.7834168 40.7092412, -73.8913498 40.7072065)"
4021622,360610104001001,360610223011000,1,1,0,0,0,1,0,0,0,1,20170919,40.8191618,-73.9538466,"New York County, NY",40.7620321,-73.9767579,"New York County, NY","LINESTRING(-73.9538466 40.8191618, -73.9767579 40.7620321)"
4309584,360610125001000,360050285003001,3,1,2,0,0,0,3,0,0,3,20170919,40.8884252,-73.9004607,"Bronx County, NY",40.7601813,-73.9820794,"New York County, NY","LINESTRING(-73.9004607 40.8884252, -73.9820794 40.7601813)"
4169801,360610113001003,360610191001004,1,0,0,1,0,0,1,0,0,1,20170919,40.8009608,-73.970026,"New York County, NY",40.7556595,-73.9890839,"New York County, NY","LINESTRING(-73.970026 40.8009608, -73.9890839 40.7556595)"
4437379,360610137006001,360470181004000,1,0,1,0,0,0,1,0,0,1,20170919,40.6886097,-73.9704618,"Kings County, NY",40.7633091,-73.9797878,"New York County, NY","LINESTRING(-73.9704618 40.6886097, -73.9797878 40.7633091)"
4432267,360610137005001,360810040011002,1,1,0,0,0,1,0,0,0,1,20170919,40.684146,-73.8424299,"Queens County, NY",40.7655416,-73.9810945,"New York County, NY","LINESTRING(-73.8424299 40.684146, -73.9810945 40.7655416)"
3031340,360610009001011,360610229005004,1,1,0,0,0,0,1,0,0,1,20170919,40.8257722,-73.9519433,"New York County, NY",40.7043028,-74.0100976,"New York County, NY","LINESTRING(-73.9519433 40.8257722, -74.0100976 40.7043028)"
3786504,360610092001010,360610087001000,1,0,1,0,0,0,1,0,0,1,20170919,40.7425237,-73.9949367,"New York County, NY",40.7538976,-73.9749387,"New York County, NY","LINESTRING(-73.9949367 40.7425237, -73.9749387 40.7538976)"
3492981,360610064001001,360810709002005,1,0,1,0,0,0,1,0,0,1,20170919,40.7186448,-73.8569312,"Queens County, NY",40.7380264,-73.9822694,"New York County, NY","LINESTRING(-73.8569312 40.7186448, -73.9822694 40.7380264)"
5742701,360810869001000,360810499001004,1,0,1,0,1,0,0,0,0,1,20170919,40.7320683,-73.8875871,"Queens County, NY",40.7646707,-73.828444,"Queens County, NY","LINESTRING(-73.8875871 40.7320683, -73.828444 40.7646707)"
3304132,360610041005005,360810028001008,1,1,0,0,1,0,0,0,1,0,20170919,40.6930073,-73.8433655,"Queens County, NY",40.7181565,-73.9993555,"New York County, NY","LINESTRING(-73.8433655 40.6930073, -73.9993555 40.7181565)"
3507956,360610067001000,360810235003001,1,0,1,0,0,1,0,0,0,1,20170919,40.7399699,-73.9169621,"Queens County, NY",40.7323018,-74.0026648,"New York County, NY","LINESTRING(-73.9169621 40.7399699, -74.0026648 40.7323018)"
3740262,360610089002000,360610090006000,1,0,1,0,0,0,1,0,0,1,20170919,40.7531602,-73.9712385,"New York County, NY",40.7437635,-74.0016179,"New York County, NY","LINESTRING(-73.9712385 40.7531602, -74.0016179 40.7437635)"
4404038,360610134009000,360050039001000,1,0,1,0,0,0,1,0,0,1,20170919,40.8085365,-73.9175076,"Bronx County, NY",40.7718389,-73.9546016,"New York County, NY","LINESTRING(-73.9175076 40.8085365, -73.9546016 40.7718389)"
475198,360050516002000,360050379003000,1,0,1,0,1,0,0,0,0,1,20170919,40.8515599,-73.899494,"Bronx County, NY",40.8531567,-73.790351,"Bronx County, NY","LINESTRING(-73.899494 40.8515599, -73.790351 40.8531567)"
4584035,360610190001003,360050462013002,1,1,0,0,0,1,0,0,1,0,20170919,40.8750446,-73.8288895,"Bronx County, NY",40.8009937,-73.9483213,"New York County, NY","LINESTRING(-73.8288895 40.8750446, -73.9483213 40.8009937)"
4566357,360610175006000,360610243023000,1,1,0,0,1,0,0,0,0,1,20170919,40.8316801,-73.9374382,"New York County, NY",40.7902285,-73.9740863,"New York County, NY","LINESTRING(-73.9374382 40.8316801, -73.9740863 40.7902285)"
304188,360050157003003,360810007004011,1,0,1,0,0,0,1,0,0,1,20170919,40.7426104,-73.9553943,"Queens County, NY",40.8315924,-73.885566,"Bronx County, NY","LINESTRING(-73.9553943 40.7426104, -73.885566 40.8315924)"
3935082,360610100001005,360810454002007,1,0,0,1,0,1,0,0,0,1,20170919,40.7121135,-73.7974371,"Queens County, NY",40.7571529,-73.9729442,"New York County, NY","LINESTRING(-73.7974371 40.7121135, -73.9729442 40.7571529)"
5735304,360810853001003,360810103001004,1,1,0,0,0,1,0,0,0,1,20170919,40.7821591,-73.9185306,"Queens County, NY",40.7578476,-73.8265255,"Queens County, NY","LINESTRING(-73.9185306 40.7821591, -73.8265255 40.7578476)"
2981445,360610007001005,360470768001000,1,1,0,0,0,1,0,0,0,1,20170919,40.6218553,-73.9583405,"Kings County, NY",40.706149,-74.0067494,"New York County, NY","LINESTRING(-73.9583405 40.6218553, -74.0067494 40.706149)"
1697102,360470339003001,360610295002000,1,0,1,0,0,0,1,0,0,1,20170919,40.8668336,-73.9259133,"New York County, NY",40.6708421,-73.9434483,"Kings County, NY","LINESTRING(-73.9259133 40.8668336, -73.9434483 40.6708421)"
5502053,360810287001000,360610010021003,1,0,1,0,0,0,1,0,0,1,20170919,40.7178032,-73.9789515,"New York County, NY",40.7543033,-73.8884563,"Queens County, NY","LINESTRING(-73.9789515 40.7178032, -73.8884563 40.7543033)"
3765789,360610092001002,360610030011000,2,1,0,1,0,0,2,0,0,2,20170919,40.7217337,-73.9870323,"New York County, NY",40.7552733,-73.9743148,"New York County, NY","LINESTRING(-73.9870323 40.7217337, -73.9743148 40.7552733)"
3138984,360610021001010,360810294002000,1,0,1,0,0,0,1,0,0,1,20170919,40.6739058,-73.7772143,"Queens County, NY",40.712726,-74.0106184,"New York County, NY","LINESTRING(-73.7772143 40.6739058, -74.0106184 40.712726)"
