,w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate,origin_lat,origin_lon,origin_county,dest_lat,dest_lon,dest_county,linestring
3960450,360610101001004,361031350021023,1,0,0,1,0,0,1,0,1,0,20170919,40.8746037,-73.1683027,"Suffolk County, NY",40.7500406,-73.9932212,"New York County, NY","LINESTRING(-73.1683027 40.8746037, -73.9932212 40.7500406)"
2490149,360593028001000,360811409011002,2,0,1,1,0,0,2,0,0,2,20170919,40.7485676,-73.7756558,"Queens County, NY",40.7554796,-73.6965589,"Nassau County, NY","LINESTRING(-73.7756558 40.7485676, -73.6965589 40.7554796)"
3691396,360610084002000,360471078004000,1,0,1,0,0,0,1,0,0,1,20170919,40.6547869,-73.8837786,"Kings County, NY",40.7525652,-73.9836555,"New York County, NY","LINESTRING(-73.8837786 40.6547869, -73.9836555 40.7525652)"
1719973,360470386001005,360470592001001,1,0,1,0,0,0,1,0,0,1,20170919,40.5965117,-73.9525922,"Kings County, NY",40.5913077,-73.9745106,"Kings County, NY","LINESTRING(-73.9525922 40.5965117, -73.9745106 40.5913077)"
6555446,361031457011004,361031588045020,1,0,0,1,0,0,1,0,0,1,20170919,40.7886111,-73.0191499,"Suffolk County, NY",40.82465,-73.2183118,"Suffolk County, NY","LINESTRING(-73.0191499 40.7886111, -73.2183118 40.82465)"
6427905,361031227062015,361031592012005,1,0,0,1,0,1,0,0,0,1,20170919,40.7635324,-73.0000963,"Suffolk County, NY",40.7625884,-73.3249403,"Suffolk County, NY","LINESTRING(-73.0000963 40.7635324, -73.3249403 40.7625884)"
2694578,360594104003010,360810172001004,1,0,1,0,0,0,1,0,0,1,20170919,40.6811694,-73.8151104,"Queens County, NY",40.6656921,-73.7090177,"Nassau County, NY","LINESTRING(-73.8151104 40.6811694, -73.7090177 40.6656921)"
2788954,360594150003004,360470386001002,1,1,0,0,0,1,0,0,1,0,20170919,40.5931082,-73.9742895,"Kings County, NY",40.6667663,-73.5546948,"Nassau County, NY","LINESTRING(-73.9742895 40.5931082, -73.5546948 40.6667663)"
1838451,360470549001000,360610232004000,1,0,1,0,1,0,0,0,0,1,20170919,40.8225724,-73.9402507,"New York County, NY",40.7098031,-73.9631854,"Kings County, NY","LINESTRING(-73.9402507 40.8225724, -73.9631854 40.7098031)"
6596426,361031461061011,361031467031019,1,0,1,0,0,1,0,0,1,0,20170919,40.7395602,-73.2905794,"Suffolk County, NY",40.7612951,-73.2337528,"Suffolk County, NY","LINESTRING(-73.2905794 40.7395602, -73.2337528 40.7612951)"
5547219,360810379002001,360811205001011,1,0,1,0,0,1,0,0,1,0,20170919,40.7491851,-73.8165826,"Queens County, NY",40.7540993,-73.8643589,"Queens County, NY","LINESTRING(-73.8165826 40.7491851, -73.8643589 40.7540993)"
4311972,360610125001000,360610074002000,1,0,1,0,0,0,1,0,0,1,20170919,40.7471013,-73.9823913,"New York County, NY",40.7601813,-73.9820794,"New York County, NY","LINESTRING(-73.9823913 40.7471013, -73.9820794 40.7601813)"
7167655,361190072005009,361190059022002,1,0,1,0,0,1,0,0,0,1,20170919,40.9236848,-73.7668236,"Westchester County, NY",40.9444014,-73.7459544,"Westchester County, NY","LINESTRING(-73.7668236 40.9236848, -73.7459544 40.9444014)"
3219535,360610033001003,361190129002003,1,0,1,0,0,0,1,0,0,1,20170919,41.2125697,-73.7252784,"Westchester County, NY",40.7182963,-74.0044999,"New York County, NY","LINESTRING(-73.7252784 41.2125697, -74.0044999 40.7182963)"
4595879,360610199005000,360050343001000,1,0,1,0,0,1,0,1,0,0,20170919,40.9089058,-73.8972126,"Bronx County, NY",40.804742,-73.9648685,"New York County, NY","LINESTRING(-73.8972126 40.9089058, -73.9648685 40.804742)"
4102785,360610109001008,360610279004000,1,0,1,0,0,1,0,0,0,1,20170919,40.8548922,-73.9326949,"New York County, NY",40.7521794,-73.988522,"New York County, NY","LINESTRING(-73.9326949 40.8548922, -73.988522 40.7521794)"
4164986,360610113001002,360050383023001,1,0,1,0,0,1,0,0,0,1,20170919,40.8575695,-73.8962289,"Bronx County, NY",40.7563026,-73.9886152,"New York County, NY","LINESTRING(-73.8962289 40.8575695, -73.9886152 40.7563026)"
2583375,360594064004000,360594127001001,1,0,1,0,0,0,1,0,0,1,20170919,40.6666447,-73.6288191,"Nassau County, NY",40.7345671,-73.6364343,"Nassau County, NY","LINESTRING(-73.6288191 40.6666447, -73.6364343 40.7345671)"
4017318,360610103001010,360610265001000,1,0,1,0,0,0,1,0,0,1,20170919,40.8507843,-73.9399295,"New York County, NY",40.7505639,-73.9964578,"New York County, NY","LINESTRING(-73.9399295 40.8507843, -73.9964578 40.7505639)"
1958888,360470934002002,360470241002001,1,0,1,0,1,0,0,0,0,1,20170919,40.6905974,-73.9548676,"Kings County, NY",40.6471645,-73.9180843,"Kings County, NY","LINESTRING(-73.9548676 40.6905974, -73.9180843 40.6471645)"
3036475,360610009001017,360470330003002,1,0,1,0,0,1,0,0,0,1,20170919,40.5801785,-73.9994354,"Kings County, NY",40.7028854,-74.009835,"New York County, NY","LINESTRING(-73.9994354 40.5801785, -74.009835 40.7028854)"
4609871,360610203002000,361190046004000,1,0,1,0,0,0,1,0,0,1,20170919,40.9433665,-73.834769,"Westchester County, NY",40.8086756,-73.9615592,"New York County, NY","LINESTRING(-73.834769 40.9433665, -73.9615592 40.8086756)"
1605719,360470191003007,360470568002001,1,1,0,0,0,1,0,0,0,1,20170919,40.6039516,-73.9382597,"Kings County, NY",40.694448,-73.9676003,"Kings County, NY","LINESTRING(-73.9382597 40.6039516, -73.9676003 40.694448)"
416481,360050380004007,360050131002001,1,0,1,0,1,0,0,0,0,1,20170919,40.8269647,-73.8954738,"Bronx County, NY",40.8765606,-73.8627765,"Bronx County, NY","LINESTRING(-73.8954738 40.8269647, -73.8627765 40.8765606)"
1872751,360470589001001,360810568001013,1,0,1,0,1,0,0,0,1,0,20170919,40.7160721,-73.7347768,"Queens County, NY",40.7280382,-73.9354387,"Kings County, NY","LINESTRING(-73.7347768 40.7160721, -73.9354387 40.7280382)"
1997292,360471192003005,360810280001001,1,0,0,1,1,0,0,0,1,0,20170919,40.6885985,-73.7788633,"Queens County, NY",40.6764777,-73.8780466,"Kings County, NY","LINESTRING(-73.7788633 40.6885985, -73.8780466 40.6764777)"
3046782,360610009001026,360850187011002,1,0,1,0,0,0,1,0,0,1,20170919,40.6114621,-74.130667,"Richmond County, NY",40.7038092,-74.0123719,"New York County, NY","LINESTRING(-74.130667 40.6114621, -74.0123719 40.7038092)"
385375,360050296002000,360050391002000,1,0,0,1,0,0,1,0,0,1,20170919,40.8532187,-73.8854183,"Bronx County, NY",40.8543356,-73.8463625,"Bronx County, NY","LINESTRING(-73.8854183 40.8532187, -73.8463625 40.8543356)"
7069752,361190007012002,360610135002008,1,0,1,0,0,0,1,0,0,1,20170919,40.7651197,-73.991844,"New York County, NY",40.9689691,-73.886242,"Westchester County, NY","LINESTRING(-73.991844 40.7651197, -73.886242 40.9689691)"
5544673,360810358002013,360811267001000,1,1,0,0,0,1,0,0,0,1,20170919,40.7219354,-73.7945866,"Queens County, NY",40.6764655,-73.7526477,"Queens County, NY","LINESTRING(-73.7945866 40.7219354, -73.7526477 40.6764655)"
7261773,361190107013018,360050393006000,1,1,0,0,1,0,0,0,0,1,20170919,40.8508651,-73.8832273,"Bronx County, NY",41.0107595,-73.8274889,"Westchester County, NY","LINESTRING(-73.8832273 40.8508651, -73.8274889 41.0107595)"
5535925,360810334021000,360594143041004,1,0,1,0,0,1,0,0,0,1,20170919,40.65207,-73.5775474,"Nassau County, NY",40.6787765,-73.7748354,"Queens County, NY","LINESTRING(-73.5775474 40.65207, -73.7748354 40.6787765)"
5600408,360810531001008,360810079001001,1,0,0,1,0,0,1,0,1,0,20170919,40.7699629,-73.929185,"Queens County, NY",40.7205838,-73.9095304,"Queens County, NY","LINESTRING(-73.929185 40.7699629, -73.9095304 40.7205838)"
1841377,360470549001003,360050361002002,1,0,1,0,1,0,0,0,0,1,20170919,40.8414014,-73.881762,"Bronx County, NY",40.7103459,-73.9676917,"Kings County, NY","LINESTRING(-73.881762 40.8414014, -73.9676917 40.7103459)"
4595459,360610199004000,360595191005001,1,1,0,0,0,1,0,0,0,1,20170919,40.749373,-73.5270073,"Nassau County, NY",40.8053085,-73.9644121,"New York County, NY","LINESTRING(-73.5270073 40.749373, -73.9644121 40.8053085)"
3009577,360610008001000,360610006003000,2,0,2,0,2,0,0,0,0,2,20170919,40.7139115,-73.9878825,"New York County, NY",40.7138514,-73.9960832,"New York County, NY","LINESTRING(-73.9878825 40.7139115, -73.9960832 40.7138514)"
4383556,360610131001003,360810230002002,1,0,1,0,0,0,1,0,0,1,20170919,40.7119299,-73.8089057,"Queens County, NY",40.7608092,-73.981617,"New York County, NY","LINESTRING(-73.8089057 40.7119299, -73.981617 40.7608092)"
4692694,360610317041000,360610175003000,1,0,0,1,0,0,1,0,0,1,20170919,40.789748,-73.9788582,"New York County, NY",40.7106458,-74.0154659,"New York County, NY","LINESTRING(-73.9788582 40.789748, -74.0154659 40.7106458)"
2820753,360595171022000,360870130021016,1,0,1,0,0,1,0,0,0,1,20170919,41.0642782,-73.9566679,"Rockland County, NY",40.8808301,-73.6270926,"Nassau County, NY","LINESTRING(-73.9566679 41.0642782, -73.6270926 40.8808301)"
3681073,360610083002000,360610158014001,1,0,1,0,0,0,1,0,0,1,20170919,40.7852195,-73.9524643,"New York County, NY",40.7413626,-74.0032119,"New York County, NY","LINESTRING(-73.9524643 40.7852195, -74.0032119 40.7413626)"
2997031,360610007001015,360470888001001,1,1,0,0,1,0,0,0,0,1,20170919,40.6553027,-73.9183371,"Kings County, NY",40.7047844,-74.0061909,"New York County, NY","LINESTRING(-73.9183371 40.6553027, -74.0061909 40.7047844)"
462599,360050456002002,360470900002001,1,0,1,0,0,0,1,0,0,1,20170919,40.6672389,-73.9183977,"Kings County, NY",40.8911581,-73.8306263,"Bronx County, NY","LINESTRING(-73.9183977 40.6672389, -73.8306263 40.8911581)"
2596547,360594065013004,360810660002013,1,0,1,0,0,1,0,0,0,1,20170919,40.6570079,-73.7359762,"Queens County, NY",40.7190233,-73.6499263,"Nassau County, NY","LINESTRING(-73.7359762 40.6570079, -73.6499263 40.7190233)"
1655126,360470248001001,360470264002001,1,0,0,1,0,1,0,0,1,0,20170919,40.6144133,-73.9968695,"Kings County, NY",40.6199404,-73.9876374,"Kings County, NY","LINESTRING(-73.9968695 40.6144133, -73.9876374 40.6199404)"
1634927,360470227001003,360470764002001,1,0,1,0,0,1,0,0,1,0,20170919,40.631524,-73.9591992,"Kings County, NY",40.6814653,-73.9550827,"Kings County, NY","LINESTRING(-73.9591992 40.631524, -73.9550827 40.6814653)"
2816424,360594167014000,360594142011006,1,0,1,0,0,1,0,0,0,1,20170919,40.6595677,-73.5977626,"Nassau County, NY",40.5938838,-73.6560861,"Nassau County, NY","LINESTRING(-73.5977626 40.6595677, -73.6560861 40.5938838)"
6056556,360870121062000,360870115023004,1,0,1,0,0,0,1,0,0,1,20170919,41.1444652,-74.0646927,"Rockland County, NY",41.1050706,-74.0607479,"Rockland County, NY","LINESTRING(-74.0646927 41.1444652, -74.0607479 41.1050706)"
3690698,360610084002000,360470297002003,1,1,0,0,1,0,0,0,1,0,20170919,40.6799534,-73.9300141,"Kings County, NY",40.7525652,-73.9836555,"New York County, NY","LINESTRING(-73.9300141 40.6799534, -73.9836555 40.7525652)"
4412584,360610136004001,360811191002002,1,0,1,0,1,0,0,0,0,1,20170919,40.7551964,-73.8061013,"Queens County, NY",40.7722057,-73.9513108,"New York County, NY","LINESTRING(-73.8061013 40.7551964, -73.9513108 40.7722057)"
441738,360050414002000,360050414001000,1,0,1,0,0,1,0,0,0,1,20170919,40.9020224,-73.8544625,"Bronx County, NY",40.9045871,-73.8502777,"Bronx County, NY","LINESTRING(-73.8544625 40.9020224, -73.8502777 40.9045871)"
1480956,360470033002007,360470760002001,1,0,1,0,0,0,1,0,0,1,20170919,40.6221557,-73.9554595,"Kings County, NY",40.6878265,-73.9797598,"Kings County, NY","LINESTRING(-73.9554595 40.6221557, -73.9797598 40.6878265)"
4462843,360610145001000,360050225006000,1,0,1,0,0,1,0,0,0,1,20170919,40.8419532,-73.9122635,"Bronx County, NY",40.770935,-73.9851374,"New York County, NY","LINESTRING(-73.9122635 40.8419532, -73.9851374 40.770935)"
1744197,360470440001002,360050205012001,1,0,0,1,0,1,0,0,0,1,20170919,40.846349,-73.9223885,"Bronx County, NY",40.6129776,-73.9691719,"Kings County, NY","LINESTRING(-73.9223885 40.846349, -73.9691719 40.6129776)"
6054253,360870121021009,360870122042013,1,1,0,0,0,1,0,0,0,1,20170919,41.1232057,-74.0543664,"Rockland County, NY",41.1217146,-74.066919,"Rockland County, NY","LINESTRING(-74.0543664 41.1232057, -74.066919 41.1217146)"
4089947,360610109001005,360850096012008,1,1,0,0,0,0,1,0,0,1,20170919,40.5950961,-74.0955481,"Richmond County, NY",40.7519232,-73.9917987,"New York County, NY","LINESTRING(-74.0955481 40.5950961, -73.9917987 40.7519232)"
2772276,360594140022001,360594051003000,1,0,1,0,0,1,0,0,0,1,20170919,40.6920241,-73.6982809,"Nassau County, NY",40.6777355,-73.5761748,"Nassau County, NY","LINESTRING(-73.6982809 40.6920241, -73.5761748 40.6777355)"
2886725,360595189002026,360050090003000,1,0,1,0,0,0,1,0,0,1,20170919,40.8199353,-73.8466616,"Bronx County, NY",40.7676901,-73.5282332,"Nassau County, NY","LINESTRING(-73.8466616 40.8199353, -73.5282332 40.7676901)"
4326082,360610125001006,360595178011025,1,0,1,0,1,0,0,0,0,1,20170919,40.894105,-73.5855389,"Nassau County, NY",40.7589302,-73.982991,"New York County, NY","LINESTRING(-73.5855389 40.894105, -73.982991 40.7589302)"
4123440,360610111003003,361190027002001,1,1,0,0,1,0,0,0,0,1,20170919,40.9034631,-73.8324488,"Westchester County, NY",40.7558533,-73.997208,"New York County, NY","LINESTRING(-73.8324488 40.9034631, -73.997208 40.7558533)"
6431186,361031228012002,361031456041017,1,0,1,0,0,1,0,0,0,1,20170919,40.7831995,-73.2611121,"Suffolk County, NY",40.7590302,-73.314815,"Suffolk County, NY","LINESTRING(-73.2611121 40.7831995, -73.314815 40.7590302)"
3654346,360610082001003,360050389004000,1,0,1,0,0,1,0,0,0,1,20170919,40.8550454,-73.8834915,"Bronx County, NY",40.7515505,-73.9812485,"New York County, NY","LINESTRING(-73.8834915 40.8550454, -73.9812485 40.7515505)"
380598,360050289001002,361031115032007,1,0,1,0,0,0,1,0,0,1,20170919,40.8573044,-73.3601788,"Suffolk County, NY",40.8785475,-73.9057379,"Bronx County, NY","LINESTRING(-73.3601788 40.8573044, -73.9057379 40.8785475)"
7338279,361190130003012,361190128022007,1,1,0,0,0,0,1,0,0,1,20170919,41.2353664,-73.7059043,"Westchester County, NY",41.1959904,-73.7235992,"Westchester County, NY","LINESTRING(-73.7059043 41.2353664, -73.7235992 41.1959904)"
2726464,360594118004006,360594080003004,1,0,0,1,0,0,1,0,0,1,20170919,40.7217315,-73.5716219,"Nassau County, NY",40.6663717,-73.6823521,"Nassau County, NY","LINESTRING(-73.5716219 40.7217315, -73.6823521 40.6663717)"
4215080,360610114022003,360810047001000,1,0,1,0,0,0,1,0,1,0,20170919,40.7607246,-73.9317336,"Queens County, NY",40.7628856,-73.9687647,"New York County, NY","LINESTRING(-73.9317336 40.7607246, -73.9687647 40.7628856)"
6491080,361031349041002,361031456031012,1,1,0,0,0,1,0,0,0,1,20170919,40.7822008,-73.2688659,"Suffolk County, NY",40.8529737,-73.1984294,"Suffolk County, NY","LINESTRING(-73.2688659 40.7822008, -73.1984294 40.8529737)"
7328535,361190127004019,360870112003025,1,0,1,0,0,0,1,0,0,1,20170919,41.0988993,-73.9847464,"Rockland County, NY",41.2041055,-73.7179698,"Westchester County, NY","LINESTRING(-73.9847464 41.0988993, -73.7179698 41.2041055)"
6633530,361031466072006,361031587112010,2,0,0,2,1,1,0,1,0,1,20170919,40.8369803,-73.0001932,"Suffolk County, NY",40.7745043,-73.1042449,"Suffolk County, NY","LINESTRING(-73.0001932 40.8369803, -73.1042449 40.7745043)"
3738817,360610088002000,361190083021003,1,0,1,0,0,0,1,0,0,1,20170919,41.0291802,-73.6774752,"Westchester County, NY",40.7491366,-73.9736042,"New York County, NY","LINESTRING(-73.6774752 41.0291802, -73.9736042 40.7491366)"
4662223,360610253005000,360811467003004,1,0,1,0,0,1,0,0,0,1,20170919,40.7604925,-73.7769265,"Queens County, NY",40.8446645,-73.9397978,"New York County, NY","LINESTRING(-73.7769265 40.7604925, -73.9397978 40.8446645)"
3764588,360610092001002,360050391003000,1,0,1,0,0,1,0,0,0,1,20170919,40.8518934,-73.8880214,"Bronx County, NY",40.7552733,-73.9743148,"New York County, NY","LINESTRING(-73.8880214 40.8518934, -73.9743148 40.7552733)"
4118034,360610111001002,360610012001006,1,0,1,0,0,1,0,0,0,1,20170919,40.7158044,-73.9843476,"New York County, NY",40.7537701,-73.9941741,"New York County, NY","LINESTRING(-73.9843476 40.7158044, -73.9941741 40.7537701)"
3555194,360610074002000,360810065023000,1,0,1,0,1,0,0,0,0,1,20170919,40.767562,-73.9136588,"Queens County, NY",40.7471013,-73.9823913,"New York County, NY","LINESTRING(-73.9136588 40.767562, -73.9823913 40.7471013)"
3702461,360610084002002,360810553002001,1,1,0,0,0,1,0,0,1,0,20170919,40.6990468,-73.9073591,"Queens County, NY",40.7513296,-73.9845613,"New York County, NY","LINESTRING(-73.9073591 40.6990468, -73.9845613 40.7513296)"
4691127,360610317032010,360810683003000,1,0,1,0,0,0,1,0,0,1,20170919,40.7347411,-73.8658336,"Queens County, NY",40.7147917,-74.0147264,"New York County, NY","LINESTRING(-73.8658336 40.7347411, -74.0147264 40.7147917)"
7280046,361190111011023,360470722001004,1,0,1,0,0,1,0,0,0,1,20170919,40.6321241,-73.9210215,"Kings County, NY",41.0634721,-73.8424006,"Westchester County, NY","LINESTRING(-73.9210215 40.6321241, -73.8424006 41.0634721)"
2591882,360594065011003,360594058001019,1,0,1,0,0,0,1,0,0,1,20170919,40.7148959,-73.662343,"Nassau County, NY",40.7281732,-73.6165637,"Nassau County, NY","LINESTRING(-73.662343 40.7148959, -73.6165637 40.7281732)"
6316519,361031110021003,360593031024005,1,0,1,0,0,0,1,0,0,1,20170919,40.7584834,-73.6545172,"Nassau County, NY",40.8525307,-73.3994509,"Suffolk County, NY","LINESTRING(-73.6545172 40.7584834, -73.3994509 40.8525307)"
5711432,360810779021002,360810837002011,1,0,1,0,1,0,0,0,0,1,20170919,40.7419339,-73.8199868,"Queens County, NY",40.7280165,-73.8236532,"Queens County, NY","LINESTRING(-73.8199868 40.7419339, -73.8236532 40.7280165)"
5648030,360810687001001,360811417004017,1,0,1,0,0,1,0,0,0,1,20170919,40.7412898,-73.7894105,"Queens County, NY",40.7308424,-73.865971,"Queens County, NY","LINESTRING(-73.7894105 40.7412898, -73.865971 40.7308424)"
219556,360050019001015,360050193002000,1,0,0,1,0,0,1,1,0,0,20170919,40.8370952,-73.9291927,"Bronx County, NY",40.8043027,-73.9204319,"Bronx County, NY","LINESTRING(-73.9291927 40.8370952, -73.9204319 40.8043027)"
1423088,360470011001006,360470260003001,1,0,1,0,1,0,0,0,0,1,20170919,40.6178091,-73.993383,"Kings County, NY",40.6919339,-73.98773,"Kings County, NY","LINESTRING(-73.993383 40.6178091, -73.98773 40.6919339)"
1458001,360470021001003,360470071004000,1,1,0,0,0,1,0,1,0,0,20170919,40.6841745,-73.9880643,"Kings County, NY",40.7029251,-73.9916065,"Kings County, NY","LINESTRING(-73.9880643 40.6841745, -73.9916065 40.7029251)"
4260481,360610119001003,360810371001002,1,1,0,0,1,0,0,0,0,1,20170919,40.765287,-73.8665412,"Queens County, NY",40.7569478,-73.9861266,"New York County, NY","LINESTRING(-73.8665412 40.765287, -73.9861266 40.7569478)"
1851068,360470555001007,360470796021000,1,1,0,0,1,0,0,1,0,0,20170919,40.6543135,-73.957903,"Kings County, NY",40.7188009,-73.9600186,"Kings County, NY","LINESTRING(-73.957903 40.6543135, -73.9600186 40.7188009)"
309840,360050167001000,360811529011005,1,1,0,0,0,0,1,0,0,1,20170919,40.7485993,-73.7311474,"Queens County, NY",40.8386885,-73.9000782,"Bronx County, NY","LINESTRING(-73.7311474 40.7485993, -73.9000782 40.8386885)"
1695964,360470336002010,360470890001001,1,0,1,0,1,0,0,0,0,1,20170919,40.6605497,-73.9187078,"Kings County, NY",40.5736037,-74.003658,"Kings County, NY","LINESTRING(-73.9187078 40.6605497, -74.003658 40.5736037)"
3896580,360610098002001,360610087005000,1,0,0,1,0,0,1,0,0,1,20170919,40.7431184,-73.9982144,"New York County, NY",40.7562909,-73.9689579,"New York County, NY","LINESTRING(-73.9982144 40.7431184, -73.9689579 40.7562909)"
3315606,360610043003001,360470007002002,1,0,1,0,0,0,1,0,1,0,20170919,40.6927448,-73.9975344,"Kings County, NY",40.7246848,-73.9968328,"New York County, NY","LINESTRING(-73.9975344 40.6927448, -73.9968328 40.7246848)"
3450217,360610058001007,360470045002001,1,0,0,1,0,0,1,0,0,1,20170919,40.6888304,-73.9961016,"Kings County, NY",40.7425626,-73.9909777,"New York County, NY","LINESTRING(-73.9961016 40.6888304, -73.9909777 40.7425626)"
1638783,360470230003000,360470374011000,2,0,0,2,0,1,1,0,0,2,20170919,40.5906047,-73.9664415,"Kings County, NY",40.641012,-73.9876854,"Kings County, NY","LINESTRING(-73.9664415 40.5906047, -73.9876854 40.641012)"
